profile,tech_stack,tobeclusteredcolumn,cluster
DS,"[Computer science, Neural networks, Analytical, Pharma, Machine learning, Healthcare, Data mining, Scientist D]","DS [Computer science, Neural networks, Analytical, Pharma, Machine learning, Healthcare, Data mining, Scientist D]",1
DS,"[Product management, Project management, Analytical, Machine learning, Healthcare, Pattern recognition, Data mining, Operations]","DS [Product management, Project management, Analytical, Machine learning, Healthcare, Pattern recognition, Data mining, Operations]",1
DS,"[Supply chain, Business services, Computer vision, Prototype, agile project management, Analytical, Machine learning, microsoft]","DS [Supply chain, Business services, Computer vision, Prototype, agile project management, Analytical, Machine learning, microsoft]",1
DS,"[Career development, Data analysis, data science, Machine learning, Data quality, Forecasting, Analytics, Recruitment]","DS [Career development, Data analysis, data science, Machine learning, Data quality, Forecasting, Analytics, Recruitment]",1
DS,"[Product management, Computer science, Machine learning, Radiology, Programming, Healthcare, Natural language processing, Recruitment]","DS [Product management, Computer science, Machine learning, Radiology, Programming, Healthcare, Natural language processing, Recruitment]",1
DS,"[deep learning, PDF, data science, spark, Deployment, Pattern recognition, AWS, Analytics]","DS [deep learning, PDF, data science, spark, Deployment, Pattern recognition, AWS, Analytics]",1
DS,"[R, Sas, Project Management, Data Scientist, Big Data, Individual Contributor, Analytics, Python]","DS [R, Sas, Project Management, Data Scientist, Big Data, Individual Contributor, Analytics, Python]",1
DS,"[C++, Operations research, Machine learning, Perl, Business intelligence, Customer engagement, Robotics, Python]","DS [C++, Operations research, Machine learning, Perl, Business intelligence, Customer engagement, Robotics, Python]",1
DS,"[Analytical, Machine learning, Healthcare, Data quality, Customer service, Monitoring, Financial services, CRM]","DS [Analytical, Machine learning, Healthcare, Data quality, Customer service, Monitoring, Financial services, CRM]",1
DS,"[Hospitality, NoSQL, Machine learning, SCALA, Data structures, Healthcare, Monitoring, SQL]","DS [Hospitality, NoSQL, Machine learning, SCALA, Data structures, Healthcare, Monitoring, SQL]",1
DS,"[Engineer II, Computer science, Maven, GIT, Powershell, Machine learning, Virtualization, Forecasting]","DS [Engineer II, Computer science, Maven, GIT, Powershell, Machine learning, Virtualization, Forecasting]",1
DS,"[Data analysis, Team management, data science, SAS, Predictive modeling, Risk management, Data mining, Forecasting]","DS [Data analysis, Team management, data science, SAS, Predictive modeling, Risk management, Data mining, Forecasting]",1
DS,"[Product management, Change management, Team management, Business analysis, MIS, Project management, Consulting, Risk management]","DS [Product management, Change management, Team management, Business analysis, MIS, Project management, Consulting, Risk management]",3
DS,"[Solution architecture, Training, SAN, deep learning, data science, GCP, Machine learning, Data collection]","DS [Solution architecture, Training, SAN, deep learning, data science, GCP, Machine learning, Data collection]",1
DS,"[Supply chain, Data analysis, Talent acquisition, Project management, Analytical, Machine learning, Sensors, SQL]","DS [Supply chain, Data analysis, Talent acquisition, Project management, Analytical, Machine learning, Sensors, SQL]",1
DS,"[Text mining, Logistic regression, LMS, Machine learning, Healthcare, data visualization, Data mining, Open source]","DS [Text mining, Logistic regression, LMS, Machine learning, Healthcare, data visualization, Data mining, Open source]",1
DS,"[Supply chain, Computer science, Data analysis, data science, Project management, Analytical, Machine learning, Sensors]","DS [Supply chain, Computer science, Data analysis, data science, Project management, Analytical, Machine learning, Sensors]",1
DS,"[Data Science, Machine Learning, SQL, R, Natural Language Processing, Banking projects, Knn, Al]","DS [Data Science, Machine Learning, SQL, R, Natural Language Processing, Banking projects, Knn, Al]",1
DS,"[Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Analytics]","DS [Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Analytics]",1
DS,"[Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations]","DS [Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations]",1
DS,"[Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations]","DS [Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations]",1
DS,"[Computer science, Machine learning, Hadoop, Packaging, Programming, Mathematics, Research, Data mining]","DS [Computer science, Machine learning, Hadoop, Packaging, Programming, Mathematics, Research, Data mining]",1
DS,"[Simulation, Coding, Neural networks, Analytical, Agile development, Machine learning, Predictive modeling, Data mining]","DS [Simulation, Coding, Neural networks, Analytical, Agile development, Machine learning, Predictive modeling, Data mining]",1
DS,"[Computer science, Data analysis, data science, Business analysis, Genetics, Bioinformatics, Testing, SQL]","DS [Computer science, Data analysis, data science, Business analysis, Genetics, Bioinformatics, Testing, SQL]",1
DS,"[data science, Analytical, Machine learning, data visualization, Business intelligence, Data mining, Analytics, SQL]","DS [data science, Analytical, Machine learning, data visualization, Business intelligence, Data mining, Analytics, SQL]",1
DS,"[Data Scientist, python, r, process management, sas, random forest, Tableau, QlikView]","DS [Data Scientist, python, r, process management, sas, random forest, Tableau, QlikView]",1
DS,"[Computer science, Computer vision, deep learning, Statistical analysis, data science, Machine learning, Research, IEEE]","DS [Computer science, Computer vision, deep learning, Statistical analysis, data science, Machine learning, Research, IEEE]",1
DS,"[Data scientist, Graph data, Python, H2O, frameworks, Scala, data warehousing, networking]","DS [Data scientist, Graph data, Python, H2O, frameworks, Scala, data warehousing, networking]",1
DS,"[Data Science, Tensorflow, Neo4J, Data Scientist, Science, Data]","DS [Data Science, Tensorflow, Neo4J, Data Scientist, Science, Data]",1
DS,"[ETL frameworks, Scala, data warehousing, SQL, Python, Pan, Framework, Exp]","DS [ETL frameworks, Scala, data warehousing, SQL, Python, Pan, Framework, Exp]",1
DS,"[Statistical programming, CRO, SAS, Pharma, Project management, Clinical trials, Management, SDLC]","DS [Statistical programming, CRO, SAS, Pharma, Project management, Clinical trials, Management, SDLC]",3
DS,"[fundamentals, algorithms, python, data analytics, probability, data mining, svm, machine learning]","DS [fundamentals, algorithms, python, data analytics, probability, data mining, svm, machine learning]",1
DS,"[fundamentals, algorithms, applied mathematics, python, data analytics, probability, data mining, machine learning]","DS [fundamentals, algorithms, applied mathematics, python, data analytics, probability, data mining, machine learning]",1
DS,"[Automation, GIT, Postgresql, Machine learning, Data structures, MongoDB, Information management, Analytics]","DS [Automation, GIT, Postgresql, Machine learning, Data structures, MongoDB, Information management, Analytics]",1
DS,"[data science, Coding, Machine learning, data visualization, Digital marketing, Econometrics, Open source, Analytics]","DS [data science, Coding, Machine learning, data visualization, Digital marketing, Econometrics, Open source, Analytics]",1
DS,"[NoSQL, RDBMS, Python, Airflow, data analytics, Power BI, Scala, PostgreSQL]","DS [NoSQL, RDBMS, Python, Airflow, data analytics, Power BI, Scala, PostgreSQL]",1
DS,"[Supply chain, Automation, GCP, Market intelligence, Analytics, SQL, Logistics, Business operations]","DS [Supply chain, Automation, GCP, Market intelligence, Analytics, SQL, Logistics, Business operations]",1
DS,"[Time Series Analysis, Time Series, Route Optimization, Data Science, data, Network Optimization, Demand Forecasting, Forecasting]","DS [Time Series Analysis, Time Series, Route Optimization, Data Science, data, Network Optimization, Demand Forecasting, Forecasting]",1
DS,"[data science, Machine Learning, Predictive Modeling, Logistic Regression, data, Predictive, Regression, Machine]","DS [data science, Machine Learning, Predictive Modeling, Logistic Regression, data, Predictive, Regression, Machine]",1
DS,"[Supply chain, Automation, GCP, Neural networks, FMCG, Forecasting, SQL, Python]","DS [Supply chain, Automation, GCP, Neural networks, FMCG, Forecasting, SQL, Python]",1
DS,"[Supply chain, Data analysis, Automation, Analytical, Market intelligence, Forecasting, Information technology, Logistics]","DS [Supply chain, Data analysis, Automation, Analytical, Market intelligence, Forecasting, Information technology, Logistics]",1
DS,"[Data analysis, Statistical analysis, data science, Machine learning, Siemens, Programming, model development, Statistics]","DS [Data analysis, Statistical analysis, data science, Machine learning, Siemens, Programming, model development, Statistics]",1
DS,"[data science, Machine learning, Siemens, HTML, Data mining, Business intelligence, Operations, Analytics]","DS [data science, Machine learning, Siemens, HTML, Data mining, Business intelligence, Operations, Analytics]",1
DS,"[Power BI, Python, SQL, GCP, Tableau, AWS, azure, Microsoft Azure]","DS [Power BI, Python, SQL, GCP, Tableau, AWS, azure, Microsoft Azure]",3
DS,"[Computer science, Machine learning, Schema, SCALA, Agile, HTML, Business intelligence, Data mining]","DS [Computer science, Machine learning, Schema, SCALA, Agile, HTML, Business intelligence, Data mining]",1
